,cond_vol
2020-04-22 00:00:00+00:00,3.6457540984332315
2020-04-23 00:00:00+00:00,3.692883061758651
2020-04-24 00:00:00+00:00,3.843249011495762
2020-04-25 00:00:00+00:00,3.6267675220379925
2020-04-26 00:00:00+00:00,3.4308795157998655
2020-04-27 00:00:00+00:00,3.3116228491381094
2020-04-28 00:00:00+00:00,3.157689931688181
2020-04-29 00:00:00+00:00,3.0144812263065117
2020-04-30 00:00:00+00:00,5.143506242861402
2020-05-01 00:00:00+00:00,4.865642076955951
2020-05-02 00:00:00+00:00,4.620160357104194
2020-05-03 00:00:00+00:00,4.36271012306568
2020-05-04 00:00:00+00:00,4.1172186908742
2020-05-05 00:00:00+00:00,3.8794589620209328
2020-05-06 00:00:00+00:00,3.693890375975488
2020-05-07 00:00:00+00:00,3.5120112492489417
2020-05-08 00:00:00+00:00,4.4542616762593354
2020-05-09 00:00:00+00:00,4.245771713203203
2020-05-10 00:00:00+00:00,4.117195435295391
2020-05-11 00:00:00+00:00,4.997590329056335
2020-05-12 00:00:00+00:00,4.73554751306126
2020-05-13 00:00:00+00:00,4.5340097818266285
2020-05-14 00:00:00+00:00,4.629535027135388
2020-05-15 00:00:00+00:00,4.652291854352492
2020-05-16 00:00:00+00:00,4.716834180128354
2020-05-17 00:00:00+00:00,4.426966795907347
2020-05-18 00:00:00+00:00,4.2784964516181345
2020-05-19 00:00:00+00:00,4.024960934716634
2020-05-20 00:00:00+00:00,3.7927550464964868
2020-05-21 00:00:00+00:00,3.722354974421644
2020-05-22 00:00:00+00:00,3.9126898062031326
2020-05-23 00:00:00+00:00,3.7026778234899806
2020-05-24 00:00:00+00:00,3.499103555664019
2020-05-25 00:00:00+00:00,3.7903111628972828
2020-05-26 00:00:00+00:00,3.6333552922897923
2020-05-27 00:00:00+00:00,3.449346912241209
2020-05-28 00:00:00+00:00,3.5218720422768186
2020-05-29 00:00:00+00:00,3.5751687883035577
2020-05-30 00:00:00+00:00,3.438303563487704
2020-05-31 00:00:00+00:00,3.3810588759690057
2020-06-01 00:00:00+00:00,3.351121272161616
2020-06-02 00:00:00+00:00,4.084589839901541
2020-06-03 00:00:00+00:00,4.565074026632223
2020-06-04 00:00:00+00:00,4.309434401016754
2020-06-05 00:00:00+00:00,4.067493146955845
2020-06-06 00:00:00+00:00,3.88893311265258
2020-06-07 00:00:00+00:00,3.669235541703061
2020-06-08 00:00:00+00:00,3.4749641061106074
2020-06-09 00:00:00+00:00,3.2926690412555293
2020-06-10 00:00:00+00:00,3.1292218085687895
2020-06-11 00:00:00+00:00,2.9969572466227308
2020-06-12 00:00:00+00:00,3.6374953828109247
2020-06-13 00:00:00+00:00,3.4923273473470346
2020-06-14 00:00:00+00:00,3.308333678343074
2020-06-15 00:00:00+00:00,3.19007346990304
2020-06-16 00:00:00+00:00,3.0436812880750193
2020-06-17 00:00:00+00:00,2.9169807628467526
2020-06-18 00:00:00+00:00,2.8043033076421295
2020-06-19 00:00:00+00:00,2.712164731074967
2020-06-20 00:00:00+00:00,2.62946388925764
2020-06-21 00:00:00+00:00,2.5338394315026105
2020-06-22 00:00:00+00:00,2.4662700560409143
2020-06-23 00:00:00+00:00,2.7389161567284708
2020-06-24 00:00:00+00:00,2.645430998132335
2020-06-25 00:00:00+00:00,2.844719524687067
2020-06-26 00:00:00+00:00,2.735423072384607
2020-06-27 00:00:00+00:00,2.6566326900126893
2020-06-28 00:00:00+00:00,2.635592366986379
2020-06-29 00:00:00+00:00,2.5574547751604655
2020-06-30 00:00:00+00:00,2.4766302299224265
2020-07-01 00:00:00+00:00,2.4116914295612273
2020-07-02 00:00:00+00:00,2.354371362368664
2020-07-03 00:00:00+00:00,2.3702495629551037
2020-07-04 00:00:00+00:00,2.308650849871304
2020-07-05 00:00:00+00:00,2.257636674243816
2020-07-06 00:00:00+00:00,2.22589262512651
2020-07-07 00:00:00+00:00,2.3739534730062934
2020-07-08 00:00:00+00:00,2.338472891179617
2020-07-09 00:00:00+00:00,2.347142501335189
2020-07-10 00:00:00+00:00,2.4257616458450975
2020-07-11 00:00:00+00:00,2.3544023281639115
2020-07-12 00:00:00+00:00,2.3041031101636884
2020-07-13 00:00:00+00:00,2.2503799120404633
2020-07-14 00:00:00+00:00,2.2158540499823802
2020-07-15 00:00:00+00:00,2.1655860268196476
2020-07-16 00:00:00+00:00,2.141293951917353
2020-07-17 00:00:00+00:00,2.123446824889533
2020-07-18 00:00:00+00:00,2.084460210144567
2020-07-19 00:00:00+00:00,2.05045431925637
2020-07-20 00:00:00+00:00,2.021993800568236
2020-07-21 00:00:00+00:00,2.012214720485966
2020-07-22 00:00:00+00:00,2.133718649703208
2020-07-23 00:00:00+00:00,2.1298738228027188
2020-07-24 00:00:00+00:00,2.102922169738156
2020-07-25 00:00:00+00:00,2.0896121403635894
2020-07-26 00:00:00+00:00,2.116656232397205
2020-07-27 00:00:00+00:00,2.205017508789365
2020-07-28 00:00:00+00:00,4.1415830032893615
2020-07-29 00:00:00+00:00,3.925696754259917
2020-07-30 00:00:00+00:00,3.7398917645544407
2020-07-31 00:00:00+00:00,3.533526224878538
2020-08-01 00:00:00+00:00,3.4078140951647593
2020-08-02 00:00:00+00:00,3.4874792175845286
2020-08-03 00:00:00+00:00,4.009248951918113
2020-08-04 00:00:00+00:00,3.7972297395014585
2020-08-05 00:00:00+00:00,3.5883605646820005
2020-08-06 00:00:00+00:00,3.747054763661179
2020-08-07 00:00:00+00:00,3.5392663688983412
2020-08-08 00:00:00+00:00,3.39874447674682
2020-08-09 00:00:00+00:00,3.2503306881922804
2020-08-10 00:00:00+00:00,3.1044687499887735
2020-08-11 00:00:00+00:00,3.0068756606142752
2020-08-12 00:00:00+00:00,3.2640062748695593
2020-08-13 00:00:00+00:00,3.1328227882614956
2020-08-14 00:00:00+00:00,3.0354965842005326
2020-08-15 00:00:00+00:00,2.8984017122940227
2020-08-16 00:00:00+00:00,2.778973284667358
2020-08-17 00:00:00+00:00,2.6669081707487616
2020-08-18 00:00:00+00:00,2.7455042086251593
2020-08-19 00:00:00+00:00,2.829205586362024
2020-08-20 00:00:00+00:00,2.781865086252336
